END time,END hour,Tair,PAR,Tsoil,VWC,H2O,CO2,CH4,co2_dcdt_lin_B,co2_flux_lin_B,co2_rmse_lin_B,co2_dcdt_exp_B,co2_flux_exp_B,co2_rmse_exp_B,ch4_dcdt_lin_B,ch4_flux_lin_B,ch4_rmse_lin_B,ch4_dcdt_exp_B,ch4_flux_exp_B,ch4_rmse_exp_B
08-Jul-2019 23:03:18,  2.4000e+01,  8.6480e+00,         NaN,  9.8200e+00,  1.6600e-01,  9.3278e+03,  3.9361e+02,  1.8588e+00,  7.8689e-02,  6.6917e-01,  1.4105e-01,  7.9067e-02,  6.7239e-01,  1.6954e-01,  7.5426e-07,  6.4142e-06,  4.6071e-04,  5.5278e-05,  4.7008e-04,  5.0891e-04,
09-Jul-2019 00:03:18,  1.0000e+00,  5.8788e+00,         NaN,  6.9480e+00,  1.6600e-01,  8.4062e+03,  3.9726e+02,  1.8628e+00,  9.6154e-02,  8.2658e-01,  1.1072e-01,  1.0186e-01,  8.7562e-01,  1.3649e-01, -4.5040e-06, -3.8718e-05,  4.2440e-04, -2.7685e-06, -2.3799e-05,  4.2117e-04,
09-Jul-2019 01:03:18,  2.0000e+00,  4.6479e+00,         NaN,  5.0380e+00,  1.6600e-01,  7.6404e+03,  4.0332e+02,  1.8672e+00,  1.4181e-01,  1.2254e+00,  2.2247e-01,  1.4509e-01,  1.2537e+00,  1.5169e-01, -2.2520e-06, -1.9460e-05,  4.0109e-04, -1.0294e-04, -8.8950e-04,  5.0714e-04,
09-Jul-2019 02:03:18,  3.0000e+00,  3.7064e+00,         NaN,  3.4800e+00,  1.6600e-01,  7.0744e+03,  4.0442e+02,  1.8670e+00,  1.2421e-01,  1.0775e+00,  1.3481e-01,  1.3245e-01,  1.1490e+00,  1.0495e-01, -3.5111e-06, -3.0461e-05,  5.0946e-04, -1.0118e-04, -8.7780e-04,  5.6287e-04,
09-Jul-2019 03:03:18,  4.0000e+00,  1.6440e+00,         NaN,  2.4680e+00,  1.6600e-01,  5.7930e+03,  4.0698e+02,  1.8683e+00,  1.4448e-01,  1.2645e+00,  2.5458e-01,  1.7440e-01,  1.5263e+00,  1.3256e-01, -7.0438e-06, -6.1646e-05,  4.8044e-04, -1.3698e-04, -1.1988e-03,  4.8391e-04,
09-Jul-2019 04:03:18,  5.0000e+00,  1.6407e+00,         NaN,  1.3100e+00,  1.6600e-01,  5.6188e+03,  4.1666e+02,  1.8691e+00,  1.0190e-01,  8.9195e-01,  1.4092e-01,  1.0716e-01,  9.3801e-01,  1.3719e-01, -5.3779e-06, -4.7075e-05,  4.5524e-04, -1.0121e-05, -8.8592e-05,  4.6304e-04,
09-Jul-2019 05:03:18,  6.0000e+00,  3.4025e+00,         NaN,  2.2520e+00,  1.6700e-01,  6.7210e+03,  4.0724e+02,  1.8719e+00,  1.1066e-01,  9.6142e-01,  1.2189e-01,  1.1049e-01,  9.5994e-01,  1.3697e-01, -6.4698e-06, -5.6210e-05,  5.0814e-04, -6.5346e-05, -5.6773e-04,  4.8641e-04,
09-Jul-2019 06:03:18,  7.0000e+00,  7.1306e+00,         NaN,  4.3010e+00,  1.6700e-01,  8.1058e+03,  4.0070e+02,  1.8773e+00,  9.7065e-02,  8.3093e-01,  1.6611e-01,  9.6293e-02,  8.2432e-01,  1.7976e-01, -7.6700e-06, -6.5660e-05,  4.2848e-04, -1.9973e-04, -1.7098e-03,  4.6173e-04,
09-Jul-2019 07:03:18,  8.0000e+00,  1.4556e+01,         NaN,  1.0000e+01,  1.6800e-01,  9.7324e+03,  3.9243e+02,  1.8724e+00,  1.1705e-01,  9.7455e-01,  1.2746e-01,  1.1320e-01,  9.4251e-01,  1.3266e-01, -5.3883e-06, -4.4863e-05,  4.7993e-04, -4.9626e-05, -4.1319e-04,  4.1928e-04,
09-Jul-2019 08:03:18,  9.0000e+00,  1.8273e+01,         NaN,  1.3360e+01,  1.6800e-01,  1.1974e+04,  3.9023e+02,  1.8640e+00,  1.0854e-01,  8.9017e-01,  1.5303e-01,  1.0731e-01,  8.8007e-01,  1.3030e-01, -1.1437e-05, -9.3799e-05,  4.3253e-04, -6.4091e-05, -5.2562e-04,  5.1522e-04,
09-Jul-2019 09:03:18,  1.0000e+01,  2.2446e+01,         NaN,  1.5230e+01,  1.6800e-01,  1.4518e+04,  3.8998e+02,  1.8592e+00,  1.2589e-01,  1.0153e+00,  1.1361e-01,  1.2774e-01,  1.0302e+00,  1.3164e-01, -3.2346e-06, -2.6086e-05,  4.8743e-04, -8.5255e-05, -6.8755e-04,  4.1898e-04,
09-Jul-2019 10:03:18,  1.1000e+01,  2.3053e+01,         NaN,  1.6720e+01,  1.6700e-01,  1.7473e+04,  3.8941e+02,  1.8529e+00,  1.1414e-01,  9.1582e-01,  1.5800e-01,  1.1379e-01,  9.1303e-01,  3.0195e-01, -2.2571e-06, -1.8111e-05,  4.6652e-04, -2.6770e-04, -2.1480e-03,  4.7128e-04,
09-Jul-2019 11:03:18,  1.2000e+01,  2.7268e+01,         NaN,  1.8660e+01,  1.6700e-01,  1.8692e+04,  3.9068e+02,  1.8498e+00,  1.5457e-01,  1.2213e+00,  1.5910e-01,  1.5516e-01,  1.2260e+00,  2.0044e-01,  8.9959e-05,  7.1081e-04,  1.1788e-03,  6.9034e-05,  5.4547e-04,  1.3761e-03,
09-Jul-2019 12:03:18,  1.3000e+01,  2.4414e+01,         NaN,  1.9270e+01,  1.6600e-01,  1.2666e+04,  3.8940e+02,  1.8565e+00,  1.2854e-01,  1.0317e+00,  1.0378e-01,  1.3032e-01,  1.0460e+00,  1.8207e-01, -1.5612e-05, -1.2531e-04,  4.5770e-04, -1.7879e-05, -1.4350e-04,  4.6625e-04,
09-Jul-2019 13:03:18,  1.4000e+01,  2.7392e+01,         NaN,  2.1160e+01,  1.6600e-01,  1.2700e+04,  3.9347e+02,  1.8529e+00,  1.6124e-01,  1.2813e+00,  1.2493e-01,  1.6056e-01,  1.2759e+00,  1.6325e-01, -2.1527e-05, -1.7106e-04,  6.3451e-04, -5.2409e-05, -4.1647e-04,  5.7587e-04,
09-Jul-2019 14:03:18,  1.5000e+01,  2.9105e+01,         NaN,  2.3690e+01,  1.6600e-01,  1.2932e+04,  3.9487e+02,  1.8519e+00,  1.7220e-01,  1.3603e+00,  1.4519e-01,  1.7224e-01,  1.3606e+00,  1.4738e-01, -2.4863e-05, -1.9641e-04,  6.2946e-04, -1.4167e-04, -1.1192e-03,  4.9007e-04,
09-Jul-2019 15:03:18,  1.6000e+01,  2.8664e+01,         NaN,  2.4710e+01,  1.6500e-01,  1.2900e+04,  3.9640e+02,  1.8538e+00,  1.8489e-01,  1.4627e+00,  1.6021e-01,  1.8744e-01,  1.4829e+00,  1.4415e-01, -3.2964e-05, -2.6079e-04,  5.7478e-04, -1.2866e-04, -1.0179e-03,  4.6311e-04,
09-Jul-2019 16:03:18,  1.7000e+01,  2.6920e+01,         NaN,  2.4850e+01,  1.6500e-01,  1.2244e+04,  3.9654e+02,  1.8542e+00,  1.8511e-01,  1.4740e+00,  1.3064e-01,  1.8454e-01,  1.4694e+00,  1.2014e-01, -2.8505e-05, -2.2698e-04,  5.7856e-04, -7.3095e-05, -5.8203e-04,  5.4133e-04,
09-Jul-2019 17:03:18,  1.8000e+01,  2.6656e+01,         NaN,  2.7020e+01,  1.6500e-01,  1.2693e+04,  3.9485e+02,  1.8588e+00,  1.6486e-01,  1.3133e+00,  1.3494e-01,  1.6527e-01,  1.3165e+00,  2.3353e-01, -2.4751e-05, -1.9717e-04,  4.7808e-04, -6.2479e-05, -4.9771e-04,  5.0944e-04,
09-Jul-2019 18:03:18,  1.9000e+01,  2.5421e+01,         NaN,  2.6550e+01,  1.6400e-01,  1.2486e+04,  3.9432e+02,  1.8616e+00,  1.7531e-01,  1.4026e+00,  1.5732e-01,  1.7686e-01,  1.4150e+00,  1.4270e-01, -1.9370e-05, -1.5498e-04,  5.3582e-04, -1.0345e-04, -8.2767e-04,  4.5975e-04,
09-Jul-2019 19:03:18,  2.0000e+01,  2.5123e+01,         NaN,  2.7570e+01,  1.6400e-01,  1.2548e+04,  3.9471e+02,  1.8646e+00,  1.8334e-01,  1.4682e+00,  1.2355e-01,  1.8497e-01,  1.4813e+00,  1.3518e-01, -3.0188e-05, -2.4175e-04,  5.4265e-04, -5.2850e-05, -4.2323e-04,  5.4953e-04,
09-Jul-2019 20:03:18,  2.1000e+01,  2.3155e+01,         NaN,  2.7490e+01,  1.6300e-01,  1.1052e+04,  3.9540e+02,  1.8604e+00,  1.6456e-01,  1.3286e+00,  1.3160e-01,  1.6877e-01,  1.3626e+00,  1.3168e-01, -2.7675e-05, -2.2344e-04,  6.2123e-04, -6.8760e-05, -5.5514e-04,  5.4618e-04,
09-Jul-2019 21:03:18,  2.2000e+01,  2.1405e+01,         NaN,  2.5030e+01,  1.6300e-01,  1.0884e+04,  3.9562e+02,  1.8605e+00,  1.7532e-01,  1.4241e+00,  1.2375e-01,  1.8440e-01,  1.4978e+00,  1.4353e-01, -2.0902e-05, -1.6979e-04,  4.3471e-04, -2.7245e-05, -2.2131e-04,  4.1511e-04,
09-Jul-2019 22:03:18,  2.3000e+01,  1.7304e+01,         NaN,  2.0200e+01,  1.6200e-01,  1.1431e+04,  3.9485e+02,  1.8597e+00,  2.0106e-01,  1.6553e+00,  2.2435e-01,  2.0784e-01,  1.7111e+00,  1.3942e-01, -9.8532e-06, -8.1122e-05,  4.6678e-04, -8.5030e-06, -7.0005e-05,  5.2263e-04,
09-Jul-2019 23:03:18,  2.4000e+01,  1.5067e+01,         NaN,  1.5580e+01,  1.6200e-01,  1.1504e+04,  3.9777e+02,  1.8678e+00,  2.0654e-01,  1.7135e+00,  1.9324e-01,  2.0678e-01,  1.7155e+00,  1.6024e-01, -6.0325e-06, -5.0048e-05,  4.9465e-04, -1.9730e-04, -1.6368e-03,  5.3870e-04,
10-Jul-2019 00:03:18,  1.0000e+00,  1.0705e+01,         NaN,  1.1880e+01,  1.6200e-01,  9.9027e+03,  4.2130e+02,  1.8621e+00,  1.9312e-01,  1.6295e+00,  1.6200e-01,  2.1544e-01,  1.8178e+00,  1.4199e-01, -9.0612e-06, -7.6453e-05,  4.4540e-04, -2.1430e-05, -1.8082e-04,  4.6128e-04,
10-Jul-2019 01:03:18,  2.0000e+00,  9.0135e+00,         NaN,  8.6600e+00,  1.6200e-01,  9.6481e+03,  4.3586e+02,  1.8620e+00,  2.0066e-01,  1.7036e+00,  1.9053e-01,  2.2781e-01,  1.9342e+00,  1.5377e-01,  3.8009e-06,  3.2270e-05,  4.1266e-04,  6.5714e-06,  5.5793e-05,  4.5231e-04,
10-Jul-2019 02:03:18,  3.0000e+00,  9.9105e+00,         NaN,  9.7300e+00,  1.6200e-01,  1.0057e+04,  4.2630e+02,  1.8691e+00,  1.9408e-01,  1.6419e+00,  2.0690e-01,  2.0786e-01,  1.7585e+00,  1.4766e-01, -2.2357e-06, -1.8914e-05,  4.8395e-04, -2.3810e-04, -2.0142e-03,  5.1843e-04,
10-Jul-2019 03:03:18,  4.0000e+00,  1.0076e+01,         NaN,  1.0430e+01,  1.6200e-01,  1.0096e+04,  4.2939e+02,  1.8923e+00,  2.3518e-01,  1.9883e+00,  4.2575e-01,  2.9952e-01,  2.5323e+00,  1.7391e-01, -5.3470e-06, -4.5207e-05,  5.2130e-04, -7.3836e-05, -6.2425e-04,  5.6309e-04,
10-Jul-2019 04:03:18,  5.0000e+00,  1.4119e+01,         NaN,  1.2060e+01,  1.6300e-01,  1.0699e+04,  4.0570e+02,  1.8991e+00,  9.3149e-02,  7.7598e-01,  1.0573e-01,  1.0233e-01,  8.5242e-01,  1.8537e-01, -1.0050e-05, -8.3719e-05,  4.7194e-04, -1.3855e-04, -1.1542e-03,  4.4397e-04,
10-Jul-2019 05:03:18,  6.0000e+00,  1.4754e+01,         NaN,  1.3870e+01,  1.6300e-01,  1.0820e+04,  4.0320e+02,  1.9328e+00,  8.1171e-02,  6.7462e-01,  1.1548e-01,  8.6385e-02,  7.1795e-01,  1.9669e-01, -5.7650e-06, -4.7914e-05,  4.8240e-04, -1.0105e-04, -8.3984e-04,  5.7570e-04,
10-Jul-2019 06:03:18,  7.0000e+00,  1.4926e+01,         NaN,  1.4300e+01,  1.6300e-01,  1.1548e+04,  4.0407e+02,  1.9855e+00,  1.0286e-01,  8.5373e-01,  1.3543e-01,  1.0664e-01,  8.8514e-01,  2.1338e-01, -6.2606e-06, -5.1963e-05,  4.8670e-04, -4.6596e-04, -3.8674e-03,  4.9184e-04,
10-Jul-2019 07:03:18,  8.0000e+00,  1.5444e+01,         NaN,  1.4730e+01,  1.6300e-01,  1.2733e+04,  4.0152e+02,  2.0898e+00,  1.1060e-01,  9.1527e-01,  1.5417e-01,  1.1558e-01,  9.5648e-01,  2.3366e-01, -9.0512e-06, -7.4901e-05,  5.4329e-04, -6.2532e-04, -5.1746e-03,  5.4030e-04,
10-Jul-2019 08:03:18,  9.0000e+00,  1.7567e+01,         NaN,  1.6100e+01,  1.6200e-01,  1.4004e+04,  3.9504e+02,  2.1874e+00,  1.4221e-01,  1.1667e+00,  1.0952e-01,  1.4615e-01,  1.1990e+00,  1.2675e-01, -6.0292e-06, -4.9465e-05,  5.5609e-04, -3.1729e-04, -2.6031e-03,  5.5628e-04,
10-Jul-2019 09:03:18,  1.0000e+01,  1.9162e+01,         NaN,  1.7490e+01,  1.6200e-01,  1.4343e+04,  3.9175e+02,  2.1018e+00,  1.5717e-01,  1.2820e+00,  1.5934e-01,  1.5875e-01,  1.2949e+00,  1.6095e-01, -2.2087e-06, -1.8016e-05,  5.6661e-04, -1.5631e-04, -1.2750e-03,  4.5279e-04,
10-Jul-2019 10:03:18,  1.1000e+01,  1.9595e+01,         NaN,  1.7510e+01,  1.6200e-01,  1.5004e+04,  3.8882e+02,  1.9323e+00,  1.4294e-01,  1.1634e+00,  1.2027e-01,  1.4492e-01,  1.1795e+00,  1.4175e-01, -5.9562e-06, -4.8478e-05,  5.8802e-04, -1.6629e-05, -1.3534e-04,  6.1171e-04,
10-Jul-2019 11:03:18,  1.2000e+01,  2.3428e+01,         NaN,  1.8020e+01,  1.6200e-01,  1.4229e+04,  3.8809e+02,  1.9076e+00,  1.3348e-01,  1.0732e+00,  1.3258e-01,  1.3460e-01,  1.0822e+00,  2.0994e-01, -1.6551e-05, -1.3307e-04,  6.0209e-04, -5.8879e-05, -4.7340e-04,  5.3363e-04,
10-Jul-2019 12:03:18,  1.3000e+01,  2.2313e+01,         NaN,  1.8270e+01,  1.6100e-01,  1.2095e+04,  3.8753e+02,  1.8632e+00,  1.0146e-01,  8.2060e-01,  1.6534e-01,  1.0863e-01,  8.7863e-01,  3.4918e-01, -1.2330e-05, -9.9722e-05,  4.9256e-04, -2.5442e-05, -2.0578e-04,  4.9728e-04,
10-Jul-2019 13:03:18,  1.4000e+01,  2.4118e+01,         NaN,  1.7960e+01,  1.6000e-01,  1.1189e+04,  3.9218e+02,  1.8548e+00,  1.3434e-01,  1.0809e+00,  1.1769e-01,  1.3588e-01,  1.0933e+00,  1.1703e-01, -2.0365e-05, -1.6386e-04,  4.5659e-04, -5.8168e-05, -4.6804e-04,  5.0822e-04,
10-Jul-2019 14:03:18,  1.5000e+01,  2.1834e+01,         NaN,  1.8660e+01,  1.5900e-01,  1.1275e+04,  3.8999e+02,  1.8595e+00,  1.0665e-01,  8.6472e-01,  1.4482e-01,  1.0926e-01,  8.8586e-01,  2.8805e-01, -1.4662e-05, -1.1888e-04,  5.6797e-04, -3.1333e-05, -2.5405e-04,  4.9671e-04,
10-Jul-2019 15:03:18,  1.6000e+01,  2.1498e+01,         NaN,  1.6990e+01,  1.5900e-01,  1.0724e+04,  3.9197e+02,  1.8535e+00,  1.1296e-01,  9.1745e-01,  1.1501e-01,  1.1479e-01,  9.3225e-01,  2.2255e-01, -7.8749e-06, -6.3957e-05,  5.1066e-04, -2.4600e-04, -1.9979e-03,  5.9302e-04,
10-Jul-2019 16:03:18,  1.7000e+01,  2.0207e+01,         NaN,  1.8070e+01,  1.5800e-01,  1.0959e+04,  3.9277e+02,  1.8578e+00,  1.1869e-01,  9.6794e-01,  1.2023e-01,  1.1994e-01,  9.7817e-01,  1.2064e-01, -7.6837e-06, -6.2664e-05,  5.2334e-04, -3.4065e-05, -2.7781e-04,  4.9705e-04,
10-Jul-2019 17:03:18,  1.8000e+01,  1.7164e+01,         NaN,  1.5620e+01,  1.5800e-01,  1.0939e+04,  3.9141e+02,  1.8598e+00,  1.2506e-01,  1.0306e+00,  1.5398e-01,  1.2238e-01,  1.0085e+00,  1.4709e-01, -1.1269e-05, -9.2870e-05,  3.9576e-04, -8.0670e-05, -6.6481e-04,  4.3945e-04,
10-Jul-2019 18:03:18,  1.9000e+01,  1.0586e+01,         NaN,  1.1210e+01,  1.5700e-01,  9.5763e+03,  3.9651e+02,  1.8623e+00,  1.0111e-01,  8.5372e-01,  1.5599e-01,  1.0096e-01,  8.5246e-01,  1.9465e-01, -4.8735e-06, -4.1151e-05,  4.5845e-04, -9.2095e-07, -7.7763e-06,  5.3158e-04,
10-Jul-2019 19:03:18,  2.0000e+01,  7.8330e+00,         NaN,  7.9020e+00,  1.5700e-01,  9.5452e+03,  3.9713e+02,  1.8588e+00,  1.0332e-01,  8.8100e-01,  1.9245e-01,  1.0017e-01,  8.5415e-01,  2.5673e-01, -9.3637e-06, -7.9842e-05,  4.8189e-04, -4.2804e-04, -3.6498e-03,  4.7337e-04,
10-Jul-2019 20:03:18,  2.1000e+01,  7.0517e+00,         NaN,  6.7360e+00,  1.5800e-01,  9.4214e+03,  3.9447e+02,  1.8588e+00,  6.8685e-02,  5.8737e-01,  1.4545e-01,  6.9964e-02,  5.9830e-01,  3.1517e-01, -9.5435e-06, -8.1612e-05,  3.6666e-04, -2.5568e-05, -2.1865e-04,  4.5071e-04,
10-Jul-2019 21:03:18,  2.2000e+01,  6.8409e+00,         NaN,  6.8420e+00,  1.5800e-01,  8.8829e+03,  3.9326e+02,  1.8651e+00,  6.6804e-02,  5.7203e-01,  1.5970e-01,  6.7253e-02,  5.7587e-01,  2.4233e-01,  1.0154e-06,  8.6948e-06,  4.3307e-04, -1.9273e-07, -1.6503e-06,  4.4486e-04,
10-Jul-2019 22:03:18,  2.3000e+01,  5.9598e+00,         NaN,  6.0720e+00,  1.5800e-01,  8.5343e+03,  3.9462e+02,  1.8547e+00,  9.3424e-02,  8.0277e-01,  1.2536e-01,  9.2250e-02,  7.9268e-01,  1.2706e-01, -2.0994e-06, -1.8039e-05,  4.8735e-04, -2.3557e-04, -2.0242e-03,  5.3017e-04,
10-Jul-2019 23:03:18,  2.4000e+01,  5.5057e+00,         NaN,  5.5210e+00,  1.5800e-01,  8.3959e+03,  3.9551e+02,  1.8556e+00,  1.0128e-01,  8.7182e-01,  1.2658e-01,  1.0647e-01,  9.1648e-01,  1.1092e-01, -3.6310e-06, -3.1255e-05,  4.6226e-04, -3.3647e-04, -2.8963e-03,  5.3201e-04,
11-Jul-2019 00:03:18,  1.0000e+00,  4.9107e+00,         NaN,  5.0250e+00,  1.5800e-01,  8.2581e+03,  3.9785e+02,  1.8563e+00,  1.1818e-01,  1.0196e+00,  1.6470e-01,  1.2299e-01,  1.0611e+00,  1.3752e-01, -5.4311e-06, -4.6858e-05,  4.0219e-04, -2.7262e-04, -2.3521e-03,  4.8454e-04,
11-Jul-2019 01:03:18,  2.0000e+00,  4.7649e+00,         NaN,  4.7770e+00,  1.5800e-01,  8.2450e+03,  3.9851e+02,  1.8554e+00,  1.1733e-01,  1.0128e+00,  1.2070e-01,  1.2571e-01,  1.0852e+00,  1.2367e-01, -4.4782e-06, -3.8657e-05,  3.8724e-04, -2.4568e-04, -2.1208e-03,  4.2880e-04,
11-Jul-2019 02:03:18,  3.0000e+00,  4.8834e+00,         NaN,  4.8780e+00,  1.5800e-01,  8.3204e+03,  3.9987e+02,  1.8550e+00,  1.1554e-01,  9.9690e-01,  1.4789e-01,  1.2197e-01,  1.0523e+00,  1.2774e-01, -8.0433e-06, -6.9397e-05,  3.5499e-04, -1.6557e-05, -1.4285e-04,  3.8620e-04,
11-Jul-2019 03:03:18,  4.0000e+00,  5.1201e+00,         NaN,  5.0180e+00,  1.5800e-01,  8.3079e+03,  3.9992e+02,  1.8548e+00,  1.0210e-01,  8.8015e-01,  1.3796e-01,  1.0490e-01,  9.0429e-01,  1.4356e-01, -4.0916e-06, -3.5272e-05,  4.4374e-04, -1.9149e-05, -1.6508e-04,  4.9411e-04,
11-Jul-2019 04:03:18,  5.0000e+00,  5.2906e+00,         NaN,  5.2120e+00,  1.5800e-01,  8.3597e+03,  4.0142e+02,  1.8556e+00,  1.0904e-01,  9.3934e-01,  1.5148e-01,  1.1698e-01,  1.0078e+00,  1.2601e-01, -7.2420e-06, -6.2389e-05,  4.6682e-04, -3.2164e-05, -2.7709e-04,  4.6776e-04,
11-Jul-2019 05:03:18,  6.0000e+00,  5.3294e+00,         NaN,  5.2670e+00,  1.5800e-01,  8.0263e+03,  4.0071e+02,  1.8531e+00,  1.1824e-01,  1.0189e+00,  1.1592e-01,  1.2334e-01,  1.0628e+00,  1.1936e-01, -1.3448e-05, -1.1588e-04,  3.6596e-04, -1.4601e-05, -1.2581e-04,  4.2262e-04,
11-Jul-2019 06:03:18,  7.0000e+00,  5.6133e+00,         NaN,  5.3710e+00,  1.5800e-01,  7.9137e+03,  3.9880e+02,  1.8536e+00,  1.1089e-01,  9.5466e-01,  1.1114e-01,  1.1397e-01,  9.8118e-01,  1.1506e-01, -9.8862e-06, -8.5108e-05,  4.7512e-04, -2.6608e-05, -2.2906e-04,  5.0217e-04,
11-Jul-2019 07:03:18,  8.0000e+00,  5.9866e+00,         NaN,  5.4890e+00,  1.5800e-01,  7.8907e+03,  3.9910e+02,  1.8553e+00,  1.0361e-01,  8.9077e-01,  1.3105e-01,  1.1109e-01,  9.5512e-01,  1.5057e-01, -1.3009e-05, -1.1185e-04,  5.0840e-04, -5.2196e-05, -4.4876e-04,  4.5668e-04,
11-Jul-2019 08:03:18,  9.0000e+00,  6.6212e+00,         NaN,  6.0110e+00,  1.5800e-01,  7.8568e+03,  3.9737e+02,  1.8559e+00,  1.0701e-01,  9.1793e-01,  1.5239e-01,  1.0768e-01,  9.2370e-01,  1.3771e-01, -9.4880e-06, -8.1391e-05,  3.6824e-04, -2.7514e-04, -2.3603e-03,  4.0949e-04,
11-Jul-2019 09:03:18,  1.0000e+01,  7.8152e+00,         NaN,  6.5770e+00,  1.5700e-01,  8.1150e+03,  3.9506e+02,  1.8555e+00,  1.1024e-01,  9.4137e-01,  1.1933e-01,  1.0848e-01,  9.2634e-01,  1.3226e-01, -1.4455e-05, -1.2344e-04,  5.4869e-04, -7.8147e-05, -6.6735e-04,  5.5450e-04,
11-Jul-2019 10:03:18,  1.1000e+01,  9.0545e+00,         NaN,  7.4100e+00,  1.5700e-01,  8.1310e+03,  3.9535e+02,  1.8535e+00,  9.5719e-02,  8.1381e-01,  1.2063e-01,  9.3008e-02,  7.9076e-01,  1.5578e-01, -5.9449e-06, -5.0543e-05,  4.2690e-04, -9.0916e-05, -7.7297e-04,  4.1047e-04,
11-Jul-2019 11:03:18,  1.2000e+01,  1.2713e+01,         NaN,  9.0500e+00,  1.5700e-01,  8.6236e+03,  3.9443e+02,  1.8557e+00,  1.1321e-01,  9.4970e-01,  1.2034e-01,  1.1626e-01,  9.7528e-01,  1.1019e-01, -7.9216e-06, -6.6455e-05,  4.3918e-04, -2.9844e-04, -2.5036e-03,  4.9526e-04,
11-Jul-2019 12:03:18,  1.3000e+01,  1.1039e+01,         NaN,  9.4900e+00,  1.5700e-01,  8.1148e+03,  3.9555e+02,  1.8573e+00,  1.0527e-01,  8.8878e-01,  1.2313e-01,  1.1074e-01,  9.3492e-01,  1.3079e-01, -1.2848e-05, -1.0847e-04,  4.5208e-04, -1.8201e-05, -1.5366e-04,  4.8990e-04,
11-Jul-2019 13:03:18,  1.4000e+01,  1.4369e+01,         NaN,  9.4500e+00,  1.5600e-01,  8.5477e+03,  3.9478e+02,  1.8553e+00,  1.0556e-01,  8.8055e-01,  1.2833e-01,  1.0208e-01,  8.5151e-01,  1.2455e-01, -1.2587e-05, -1.0499e-04,  4.1021e-04, -5.3786e-04, -4.4864e-03,  4.5603e-04,
11-Jul-2019 14:03:18,  1.5000e+01,  1.3615e+01,         NaN,  1.0670e+01,  1.5600e-01,  8.5023e+03,  3.9400e+02,  1.8565e+00,  1.0636e-01,  8.8956e-01,  1.1260e-01,  1.0932e-01,  9.1433e-01,  1.3325e-01, -9.2147e-06, -7.7069e-05,  4.3887e-04, -6.8882e-05, -5.7610e-04,  4.8592e-04,
11-Jul-2019 15:03:18,  1.6000e+01,  1.3271e+01,         NaN,  1.0870e+01,  1.5600e-01,  8.3970e+03,  3.9423e+02,  1.8551e+00,  1.0927e-01,  9.1505e-01,  1.3697e-01,  1.1364e-01,  9.5170e-01,  1.2363e-01, -9.3658e-06, -7.8435e-05,  4.3708e-04, -4.3949e-04, -3.6805e-03,  4.9308e-04,
11-Jul-2019 16:03:18,  1.7000e+01,  1.4519e+01,         NaN,  1.1290e+01,  1.5500e-01,  8.7373e+03,  3.9330e+02,  1.8547e+00,  1.0069e-01,  8.3932e-01,  1.1495e-01,  1.0092e-01,  8.4122e-01,  1.1765e-01, -9.1912e-06, -7.6612e-05,  5.3299e-04, -1.6654e-02, -1.3881e-01,  4.9730e-04,
11-Jul-2019 17:03:18,  1.8000e+01,  1.3988e+01,         NaN,  1.1960e+01,  1.5500e-01,  8.2981e+03,  3.9601e+02,  1.8540e+00,  1.1511e-01,  9.6172e-01,  1.1108e-01,  1.1655e-01,  9.7372e-01,  1.2216e-01, -1.1005e-05, -9.1943e-05,  4.4423e-04, -1.3824e-04, -1.1549e-03,  5.1514e-04,
11-Jul-2019 18:03:18,  1.9000e+01,  1.3894e+01,         NaN,  1.0910e+01,  1.5400e-01,  8.5608e+03,  3.9377e+02,  1.8533e+00,  9.7847e-02,  8.1752e-01,  1.3383e-01,  9.8045e-02,  8.1917e-01,  1.4259e-01, -1.3932e-05, -1.1640e-04,  4.2189e-04, -2.3700e-05, -1.9801e-04,  4.5174e-04,
11-Jul-2019 19:03:18,  2.0000e+01,  1.0464e+01,         NaN,  1.1270e+01,  1.5400e-01,  8.1060e+03,  3.9228e+02,  1.8552e+00,  6.7588e-02,  5.7179e-01,  1.4782e-01,  6.8853e-02,  5.8249e-01,  2.8682e-01, -2.2709e-06, -1.9212e-05,  4.5608e-04, -1.3342e-04, -1.1287e-03,  5.4949e-04,
11-Jul-2019 20:03:18,  2.1000e+01,  8.4485e+00,         NaN,  8.3700e+00,  1.5400e-01,  7.7251e+03,  3.9383e+02,  1.8546e+00,  6.5692e-02,  5.5994e-01,  1.3991e-01,  6.7275e-02,  5.7343e-01,  3.6409e-01, -3.9244e-06, -3.3451e-05,  4.5771e-04, -3.4112e-07, -2.9076e-06,  4.5831e-04,
11-Jul-2019 21:03:18,  2.2000e+01,  7.0191e+00,         NaN,  6.7650e+00,  1.5300e-01,  7.6324e+03,  3.9429e+02,  1.8544e+00,  6.7961e-02,  5.8229e-01,  1.7037e-01,  6.9061e-02,  5.9172e-01,  2.5221e-01, -4.3671e-06, -3.7418e-05,  3.6822e-04, -5.6375e-06, -4.8303e-05,  3.8908e-04,
